Data,preco,Mes,ano
24/08/2009,73,75,8,2009
23/08/2009,72,81,8,2009
22/08/2009,68,66,8,2009
21/08/2009,68,65,8,2009
20/08/2009,73,75,8,2009
19/08/2009,72,81,8,2009
18/08/2009,71,33,8,2009
17/08/2009,73,76,8,2009
16/08/2009,74,03,8,2009
15/08/2009,71,58,8,2009
14/08/2009,73,79,8,2009
13/08/2009,73,76,8,2009
12/08/2009,74,03,8,2009
11/08/2009,74,21,8,2009
10/08/2009,74,61,8,2009
09/08/2009,74,39,8,2009
08/08/2009,73,82,8,2009
07/08/2009,72,9,8,2009
06/08/2009,74,61,8,2009
05/08/2009,74,39,8,2009
04/08/2009,70,08,8,2009
03/08/2009,68,82,8,2009
02/08/2009,65,79,8,2009
01/08/2009,68,53,8,2009
31/07/2009,69,78,7,2009
30/07/2009,68,82,7,2009
29/07/2009,65,79,7,2009
28/07/2009,68,82,7,2009
27/07/2009,68,06,7,2009
26/07/2009,65,36,7,2009
25/07/2009,65,93,7,2009
24/07/2009,64,64,7,2009
23/07/2009,68,06,7,2009
22/07/2009,65,36,7,2009
21/07/2009,63,54,7,2009
20/07/2009,62,02,7,2009
19/07/2009,61,25,7,2009
18/07/2009,60,48,7,2009
17/07/2009,58,25,7,2009
16/07/2009,62,02,7,2009
15/07/2009,61,25,7,2009
14/07/2009,58,43,7,2009
13/07/2009,59,17,7,2009
12/07/2009,59,71,7,2009
11/07/2009,61,54,7,2009
10/07/2009,63,12,7,2009
09/07/2009,59,17,7,2009
08/07/2009,59,71,7,2009
07/07/2009,61,54,7,2009
06/07/2009,65,74,7,2009
05/07/2009,68,52,7,2009
04/07/2009,68,11,7,2009
03/07/2009,69,75,7,2009
02/07/2009,65,74,7,2009
01/07/2009,68,52,7,2009
30/06/2009,68,1,6,2009
29/06/2009,68,82,6,2009
28/06/2009,68,47,6,2009
27/06/2009,66,36,6,2009
26/06/2009,66,13,6,2009
25/06/2009,68,82,6,2009
24/06/2009,68,47,6,2009
23/06/2009,70,48,6,2009
22/06/2009,69,96,6,2009
21/06/2009,68,95,6,2009
20/06/2009,70,52,6,2009
19/06/2009,68,49,6,2009
18/06/2009,69,96,6,2009
17/06/2009,68,95,6,2009
16/06/2009,70,62,6,2009
15/06/2009,71,71,6,2009
14/06/2009,70,52,6,2009
13/06/2009,68,94,6,2009
12/06/2009,67,61,6,2009
11/06/2009,71,71,6,2009
10/06/2009,70,52,6,2009
09/06/2009,67,77,6,2009
08/06/2009,67,68,6,2009
07/06/2009,66,15,6,2009
06/06/2009,67,67,6,2009
05/06/2009,66,6,6,2009
04/06/2009,67,68,6,2009
03/06/2009,66,15,6,2009
02/06/2009,64,98,6,2009
01/06/2009,63,47,6,2009
31/05/2009,61,28,5,2009
30/05/2009,59,05,5,2009
29/05/2009,64,98,5,2009
28/05/2009,63,47,5,2009
27/05/2009,61,28,5,2009
26/05/2009,58,7,5,2009
25/05/2009,58,02,5,2009
24/05/2009,59,1,5,2009
23/05/2009,57,12,5,2009
22/05/2009,56,51,5,2009
21/05/2009,58,02,5,2009
20/05/2009,59,1,5,2009
19/05/2009,56,33,5,2009
18/05/2009,56,25,5,2009
17/05/2009,56,84,5,2009
16/05/2009,56,52,5,2009
15/05/2009,55,99,5,2009
14/05/2009,56,25,5,2009
13/05/2009,56,84,5,2009
12/05/2009,56,02,5,2009
11/05/2009,56,63,5,2009
10/05/2009,55,07,5,2009
09/05/2009,53,16,5,2009
08/05/2009,53,26,5,2009
07/05/2009,56,63,5,2009
06/05/2009,55,07,5,2009
05/05/2009,51,75,5,2009
04/05/2009,50,3,5,2009
03/05/2009,50,22,5,2009
02/05/2009,48,64,5,2009
01/05/2009,48,67,5,2009
30/04/2009,50,3,4,2009
29/04/2009,50,22,4,2009
28/04/2009,50,29,4,2009
27/04/2009,48,29,4,2009
26/04/2009,48,5,4,2009
25/04/2009,48,69,4,2009
24/04/2009,49,06,4,2009
23/04/2009,48,29,4,2009
22/04/2009,48,5,4,2009
21/04/2009,52,02,4,2009
20/04/2009,51,83,4,2009
19/04/2009,51,31,4,2009
18/04/2009,52,06,4,2009
17/04/2009,50,73,4,2009
16/04/2009,51,83,4,2009
15/04/2009,51,31,4,2009
14/04/2009,52,06,4,2009
13/04/2009,52,33,4,2009
12/04/2009,52,06,4,2009
11/04/2009,50,62,4,2009
10/04/2009,50,91,4,2009
09/04/2009,52,33,4,2009
08/04/2009,52,06,4,2009
07/04/2009,50,48,4,2009
06/04/2009,50,89,4,2009
05/04/2009,45,92,4,2009
04/04/2009,46,13,4,2009
03/04/2009,49,05,4,2009
02/04/2009,50,89,4,2009
01/04/2009,45,92,4,2009
31/03/2009,50,81,3,2009
30/03/2009,51,89,3,2009
29/03/2009,51,46,3,2009
28/03/2009,51,32,3,2009
27/03/2009,51,84,3,2009
26/03/2009,51,89,3,2009
25/03/2009,51,46,3,2009
24/03/2009,49,27,3,2009
23/03/2009,48,03,3,2009
22/03/2009,45,22,3,2009
21/03/2009,45,53,3,2009
20/03/2009,44,12,3,2009
19/03/2009,48,03,3,2009
18/03/2009,45,22,3,2009
17/03/2009,44,97,3,2009
16/03/2009,42,19,3,2009
15/03/2009,43,2,3,2009
14/03/2009,44,99,3,2009
13/03/2009,44,55,3,2009
12/03/2009,42,19,3,2009
11/03/2009,43,2,3,2009
10/03/2009,43,48,3,2009
09/03/2009,44,45,3,2009
08/03/2009,46,07,3,2009
07/03/2009,42,72,3,2009
06/03/2009,42,6,3,2009
05/03/2009,44,45,3,2009
04/03/2009,46,07,3,2009
03/03/2009,44,41,3,2009
02/03/2009,45,15,3,2009
01/03/2009,42,37,3,2009
28/02/2009,40,18,2,2009
27/02/2009,41,27,2,2009
26/02/2009,45,15,2,2009
25/02/2009,42,37,2,2009
24/02/2009,42,19,2,2009
23/02/2009,42,35,2,2009
22/02/2009,39,41,2,2009
21/02/2009,39,69,2,2009
20/02/2009,42,19,2,2009
19/02/2009,42,35,2,2009
18/02/2009,39,41,2,2009
17/02/2009,43,36,2,2009
16/02/2009,47,23,2,2009
15/02/2009,44,24,2,2009
14/02/2009,45,88,2,2009
13/02/2009,47,23,2,2009
12/02/2009,47,23,2,2009
11/02/2009,44,24,2,2009
10/02/2009,44,49,2,2009
09/02/2009,43,92,2,2009
08/02/2009,43,68,2,2009
07/02/2009,43,15,2,2009
06/02/2009,42,96,2,2009
05/02/2009,43,92,2,2009
04/02/2009,43,68,2,2009
03/02/2009,44,17,2,2009
02/02/2009,43,13,2,2009
01/02/2009,42,86,2,2009
31/01/2009,42,86,1,2009
30/01/2009,48,1,2009
29/01/2009,43,13,1,2009
28/01/2009,42,86,1,2009
27/01/2009,43,13,1,2009
26/01/2009,42,42,1,2009
25/01/2009,39,9,1,2009
24/01/2009,41,22,1,2009
23/01/2009,43,13,1,2009
22/01/2009,42,42,1,2009
21/01/2009,39,9,1,2009
20/01/2009,43,42,1,2009
19/01/2009,42,32,1,2009
18/01/2009,42,27,1,2009
17/01/2009,43,05,1,2009
16/01/2009,40,86,1,2009
15/01/2009,42,32,1,2009
14/01/2009,42,27,1,2009
13/01/2009,42,34,1,2009
12/01/2009,42,94,1,2009
11/01/2009,46,23,1,2009
10/01/2009,48,89,1,2009
09/01/2009,45,84,1,2009
08/01/2009,42,94,1,2009
07/01/2009,46,23,1,2009
06/01/2009,42,94,1,2009
05/01/2009,45,84,1,2009
04/01/2009,35,82,1,2009
03/01/2009,35,22,1,2009
02/01/2009,34,16,1,2009
31/12/2008,35,82,12,2008
30/12/2008,33,73,12,2008
29/12/2008,34,16,12,2008
28/12/2008,34,45,12,2008
27/12/2008,35,27,12,2008
26/12/2008,38,08,12,2008
24/12/2008,34,45,12,2008
23/12/2008,39,52,12,2008
22/12/2008,40,19,12,2008
21/12/2008,41,84,12,2008
20/12/2008,42,12,2008
19/12/2008,45,02,12,2008
18/12/2008,40,19,12,2008
17/12/2008,41,84,12,2008
16/12/2008,42,38,12,2008
15/12/2008,43,54,12,2008
14/12/2008,39,34,12,2008
13/12/2008,39,77,12,2008
12/12/2008,40,02,12,2008
11/12/2008,43,54,12,2008
10/12/2008,39,34,12,2008
09/12/2008,37,04,12,2008
08/12/2008,43,83,12,2008
07/12/2008,44,39,12,2008
06/12/2008,45,64,12,2008
05/12/2008,47,57,12,2008
04/12/2008,43,83,12,2008
03/12/2008,44,39,12,2008
02/12/2008,47,72,12,2008
01/12/2008,47,57,12,2008
30/11/2008,49,39,11,2008
29/11/2008,47,51,11,2008
28/11/2008,49,51,11,2008
26/11/2008,49,39,11,2008
25/11/2008,44,91,11,2008
24/11/2008,45,79,11,2008
23/11/2008,48,35,11,2008
22/11/2008,49,1,11,2008
21/11/2008,50,82,11,2008
20/11/2008,45,79,11,2008
19/11/2008,48,35,11,2008
18/11/2008,50,7,11,2008
17/11/2008,51,32,11,2008
16/11/2008,52,47,11,2008
15/11/2008,54,77,11,2008
14/11/2008,57,08,11,2008
13/11/2008,51,32,11,2008
12/11/2008,52,47,11,2008
11/11/2008,56,84,11,2008
10/11/2008,56,14,11,2008
09/11/2008,61,09,11,2008
08/11/2008,62,78,11,2008
07/11/2008,60,32,11,2008
06/11/2008,56,14,11,2008
05/11/2008,61,09,11,2008
04/11/2008,60,11,2008
03/11/2008,60,86,11,2008
02/11/2008,64,11,2008
01/11/2008,58,87,11,2008
31/10/2008,59,34,10,2008
30/10/2008,60,86,10,2008
29/10/2008,64,10,2008
28/10/2008,60,57,10,2008
27/10/2008,65,06,10,2008
26/10/2008,62,95,10,2008
25/10/2008,65,99,10,2008
24/10/2008,67,45,10,2008
23/10/2008,65,06,10,2008
22/10/2008,62,95,10,2008
21/10/2008,66,05,10,2008
20/10/2008,64,14,10,2008
19/10/2008,66,86,10,2008
18/10/2008,74,98,10,2008
17/10/2008,74,37,10,2008
16/10/2008,64,14,10,2008
15/10/2008,66,86,10,2008
14/10/2008,74,58,10,2008
13/10/2008,81,65,10,2008
12/10/2008,80,76,10,2008
11/10/2008,83,17,10,2008
10/10/2008,84,71,10,2008
09/10/2008,81,65,10,2008
08/10/2008,80,76,10,2008
07/10/2008,88,95,10,2008
06/10/2008,88,88,10,2008
05/10/2008,92,19,10,2008
04/10/2008,93,51,10,2008
03/10/2008,95,96,10,2008
02/10/2008,88,88,10,2008
01/10/2008,92,19,10,2008
30/09/2008,100,88,9,2008
29/09/2008,100,45,9,2008
28/09/2008,102,09,9,2008
27/09/2008,100,72,9,2008
26/09/2008,100,43,9,2008
25/09/2008,100,45,9,2008
24/09/2008,102,09,9,2008
23/09/2008,93,46,9,2008
22/09/2008,90,89,9,2008
21/09/2008,86,09,9,2008
20/09/2008,85,85,9,2008
19/09/2008,90,45,9,2008
18/09/2008,90,89,9,2008
17/09/2008,86,09,9,2008
16/09/2008,94,37,9,2008
15/09/2008,96,01,9,2008
14/09/2008,96,9,2008
13/09/2008,98,94,9,2008
12/09/2008,101,08,9,2008
11/09/2008,96,01,9,2008
10/09/2008,96,9,2008
09/09/2008,102,51,9,2008
08/09/2008,103,41,9,2008
07/09/2008,103,88,9,2008
06/09/2008,104,94,9,2008
05/09/2008,102,51,9,2008
04/09/2008,103,41,9,2008
03/09/2008,103,88,9,2008
02/09/2008,113,49,9,2008
01/09/2008,113,54,9,2008
31/08/2008,113,05,8,2008
30/08/2008,112,2,8,2008
29/08/2008,109,74,8,2008
28/08/2008,113,54,8,2008
27/08/2008,113,05,8,2008
26/08/2008,113,99,8,2008
25/08/2008,117,24,8,2008
24/08/2008,108,72,8,2008
23/08/2008,109,02,8,2008
22/08/2008,109,33,8,2008
21/08/2008,117,24,8,2008
20/08/2008,108,72,8,2008
19/08/2008,108,8,8,2008
18/08/2008,111,82,8,2008
17/08/2008,110,68,8,2008
16/08/2008,108,98,8,2008
15/08/2008,110,54,8,2008
14/08/2008,111,82,8,2008
13/08/2008,110,68,8,2008
12/08/2008,113,03,8,2008
11/08/2008,116,94,8,2008
10/08/2008,114,47,8,2008
09/08/2008,116,5,8,2008
08/08/2008,121,87,8,2008
07/08/2008,116,94,8,2008
06/08/2008,114,47,8,2008
05/08/2008,124,16,8,2008
04/08/2008,124,1,8,2008
03/08/2008,122,46,8,2008
02/08/2008,125,77,8,2008
01/08/2008,125,67,8,2008
31/07/2008,124,1,7,2008
30/07/2008,122,46,7,2008
29/07/2008,124,7,7,2008
28/07/2008,125,43,7,2008
27/07/2008,126,86,7,2008
26/07/2008,127,18,7,2008
25/07/2008,129,34,7,2008
24/07/2008,125,43,7,2008
23/07/2008,126,86,7,2008
22/07/2008,129,34,7,2008
21/07/2008,134,16,7,2008
20/07/2008,133,31,7,2008
19/07/2008,136,02,7,2008
18/07/2008,142,43,7,2008
17/07/2008,134,16,7,2008
16/07/2008,133,31,7,2008
15/07/2008,143,68,7,2008
14/07/2008,135,81,7,2008
13/07/2008,133,91,7,2008
12/07/2008,134,15,7,2008
11/07/2008,139,62,7,2008
10/07/2008,135,81,7,2008
09/07/2008,133,91,7,2008
08/07/2008,134,15,7,2008
07/07/2008,143,95,7,2008
06/07/2008,141,24,7,2008
05/07/2008,140,67,7,2008
04/07/2008,138,4,7,2008
03/07/2008,143,95,7,2008
02/07/2008,141,24,7,2008
01/07/2008,139,38,7,2008
30/06/2008,136,82,6,2008
29/06/2008,131,59,6,2008
28/06/2008,135,37,6,2008
27/06/2008,134,54,6,2008
26/06/2008,136,82,6,2008
25/06/2008,131,59,6,2008
24/06/2008,134,28,6,2008
23/06/2008,131,84,6,2008
22/06/2008,129,12,6,2008
21/06/2008,131,27,6,2008
20/06/2008,133,9,6,2008
19/06/2008,131,84,6,2008
18/06/2008,129,12,6,2008
17/06/2008,134,29,6,2008
16/06/2008,132,11,6,2008
15/06/2008,134,52,6,2008
14/06/2008,135,24,6,2008
13/06/2008,134,43,6,2008
12/06/2008,132,11,6,2008
11/06/2008,134,52,6,2008
10/06/2008,132,81,6,2008
09/06/2008,122,36,6,2008
08/06/2008,121,72,6,2008
07/06/2008,126,28,6,2008
06/06/2008,128,5,6,2008
05/06/2008,122,36,6,2008
04/06/2008,121,72,6,2008
03/06/2008,127,85,6,2008
02/06/2008,129,33,6,2008
01/06/2008,128,93,6,2008
31/05/2008,128,92,5,2008
30/05/2008,127,85,5,2008
29/05/2008,129,33,5,2008
28/05/2008,128,93,5,2008
27/05/2008,129,72,5,2008
26/05/2008,129,04,5,2008
25/05/2008,127,28,5,2008
24/05/2008,124,12,5,2008
23/05/2008,122,19,5,2008
22/05/2008,129,04,5,2008
21/05/2008,127,28,5,2008
20/05/2008,122,98,5,2008
19/05/2008,122,76,5,2008
18/05/2008,121,18,5,2008
17/05/2008,123,11,5,2008
16/05/2008,122,89,5,2008
15/05/2008,122,76,5,2008
14/05/2008,121,18,5,2008
13/05/2008,123,54,5,2008
12/05/2008,119,85,5,2008
11/05/2008,120,27,5,2008
10/05/2008,119,88,5,2008
09/05/2008,115,68,5,2008
08/05/2008,119,85,5,2008
07/05/2008,120,27,5,2008
06/05/2008,111,92,5,2008
05/05/2008,107,3,5,2008
04/05/2008,111,12,5,2008
03/05/2008,113,86,5,2008
02/05/2008,115,7,5,2008
01/05/2008,107,3,5,2008
30/04/2008,111,12,4,2008
29/04/2008,116,62,4,2008
28/04/2008,114,85,4,2008
27/04/2008,115,34,4,2008
26/04/2008,113,54,4,2008
25/04/2008,111,35,4,2008
24/04/2008,114,85,4,2008
23/04/2008,115,34,4,2008
22/04/2008,110,67,4,2008
21/04/2008,111,34,4,2008
20/04/2008,110,95,4,2008
19/04/2008,110,84,4,2008
18/04/2008,108,32,4,2008
17/04/2008,111,34,4,2008
16/04/2008,110,95,4,2008
15/04/2008,107,15,4,2008
14/04/2008,107,37,4,2008
13/04/2008,107,46,4,2008
12/04/2008,105,05,4,2008
11/04/2008,105,98,4,2008
10/04/2008,107,37,4,2008
09/04/2008,107,46,4,2008
08/04/2008,102,21,4,2008
07/04/2008,102,31,4,2008
06/04/2008,98,85,4,2008
05/04/2008,98,69,4,2008
04/04/2008,102,33,4,2008
03/04/2008,102,31,4,2008
02/04/2008,98,85,4,2008
01/04/2008,102,68,4,2008
31/03/2008,103,89,3,2008
30/03/2008,102,83,3,2008
29/03/2008,99,91,3,2008
28/03/2008,100,93,3,2008
27/03/2008,103,89,3,2008
26/03/2008,102,83,3,2008
25/03/2008,99,91,3,2008
24/03/2008,99,78,3,2008
23/03/2008,102,65,3,2008
22/03/2008,105,35,3,2008
21/03/2008,104,41,3,2008
20/03/2008,99,78,3,2008
19/03/2008,102,65,3,2008
18/03/2008,109,16,3,2008
17/03/2008,109,18,3,2008
16/03/2008,107,99,3,2008
15/03/2008,106,78,3,2008
14/03/2008,105,33,3,2008
13/03/2008,109,18,3,2008
12/03/2008,107,99,3,2008
11/03/2008,104,66,3,2008
10/03/2008,103,47,3,2008
09/03/2008,100,95,3,2008
08/03/2008,98,6,3,2008
07/03/2008,101,83,3,2008
06/03/2008,103,47,3,2008
05/03/2008,100,95,3,2008
04/03/2008,100,9,3,2008
03/03/2008,99,83,3,2008
02/03/2008,98,28,3,2008
01/03/2008,99,05,3,2008
29/02/2008,97,43,2,2008
28/02/2008,99,83,2,2008
27/02/2008,98,28,2,2008
26/02/2008,96,07,2,2008
25/02/2008,97,52,2,2008
24/02/2008,97,88,2,2008
23/02/2008,97,03,2,2008
22/02/2008,96,07,2,2008
21/02/2008,97,52,2,2008
20/02/2008,97,88,2,2008
19/02/2008,96,96,2,2008
18/02/2008,95,92,2,2008
17/02/2008,93,82,2,2008
16/02/2008,94,28,2,2008
15/02/2008,93,93,2,2008
14/02/2008,95,92,2,2008
13/02/2008,93,82,2,2008
12/02/2008,91,45,2,2008
11/02/2008,88,55,2,2008
10/02/2008,88,73,2,2008
09/02/2008,89,6,2,2008
08/02/2008,91,09,2,2008
07/02/2008,88,55,2,2008
06/02/2008,88,73,2,2008
05/02/2008,91,41,2,2008
04/02/2008,91,58,2,2008
03/02/2008,92,46,2,2008
02/02/2008,92,49,2,2008
01/02/2008,90,91,2,2008
31/01/2008,91,58,1,2008
30/01/2008,92,46,1,2008
29/01/2008,90,96,1,2008
28/01/2008,87,69,1,2008
27/01/2008,87,06,1,2008
26/01/2008,88,11,1,2008
25/01/2008,90,96,1,2008
24/01/2008,87,69,1,2008
23/01/2008,87,06,1,2008
22/01/2008,89,66,1,2008
21/01/2008,88,96,1,2008
20/01/2008,88,1,1,2008
19/01/2008,90,87,1,2008
18/01/2008,92,58,1,2008
17/01/2008,88,96,1,2008
16/01/2008,88,1,1,2008
15/01/2008,91,86,1,2008
14/01/2008,92,8,1,2008
13/01/2008,96,76,1,2008
12/01/2008,96,37,1,2008
11/01/2008,94,19,1,2008
10/01/2008,92,8,1,2008
09/01/2008,96,76,1,2008
08/01/2008,96,87,1,2008
07/01/2008,98,45,1,2008
06/01/2008,97,01,1,2008
04/01/2008,93,68,1,2008
03/01/2008,98,45,1,2008
02/01/2008,97,01,1,2008
01/01/2008,95,92,1,2008
31/12/2007,95,66,12,2007
28/12/2007,91,59,12,2007
27/12/2007,95,66,12,2007
25/12/2007,91,03,12,2007
24/12/2007,91,06,12,2007
23/12/2007,90,98,12,2007
22/12/2007,90,71,12,2007
21/12/2007,90,32,12,2007
20/12/2007,91,06,12,2007
19/12/2007,90,98,12,2007
18/12/2007,91,86,12,2007
17/12/2007,92,57,12,2007
16/12/2007,91,69,12,2007
15/12/2007,87,77,12,2007
14/12/2007,87,33,12,2007
13/12/2007,92,57,12,2007
12/12/2007,91,69,12,2007
11/12/2007,88,46,12,2007
10/12/2007,88,46,12,2007
09/12/2007,90,7,12,2007
08/12/2007,89,97,12,2007
07/12/2007,87,85,12,2007
06/12/2007,88,46,12,2007
05/12/2007,90,7,12,2007
04/12/2007,88,71,12,2007
03/12/2007,92,34,12,2007
02/12/2007,91,64,12,2007
01/12/2007,93,23,12,2007
30/11/2007,94,88,11,2007
29/11/2007,92,34,11,2007
28/11/2007,91,64,11,2007
27/11/2007,95,33,11,2007
26/11/2007,94,88,11,2007
25/11/2007,94,97,11,2007
24/11/2007,94,13,11,2007
23/11/2007,91,59,11,2007
21/11/2007,94,97,11,2007
20/11/2007,91,99,11,2007
19/11/2007,90,32,11,2007
18/11/2007,90,73,11,2007
17/11/2007,89,09,11,2007
16/11/2007,91,56,11,2007
15/11/2007,90,32,11,2007
14/11/2007,90,73,11,2007
13/11/2007,92,32,11,2007
12/11/2007,94,4,11,2007
11/11/2007,94,85,11,2007
10/11/2007,93,99,11,2007
09/11/2007,92,16,11,2007
08/11/2007,94,4,11,2007
07/11/2007,94,85,11,2007
06/11/2007,92,11,11,2007
05/11/2007,90,36,11,2007
04/11/2007,89,87,11,2007
03/11/2007,89,87,11,2007
02/11/2007,89,87,11,2007
01/11/2007,90,36,11,2007
31/10/2007,89,87,10,2007
30/10/2007,84,71,10,2007
29/10/2007,85,4,10,2007
28/10/2007,83,47,10,2007
27/10/2007,82,31,10,2007
26/10/2007,82,72,10,2007
25/10/2007,85,4,10,2007
24/10/2007,83,47,10,2007
23/10/2007,84,25,10,2007
22/10/2007,85,03,10,2007
21/10/2007,85,24,10,2007
20/10/2007,84,43,10,2007
19/10/2007,82,5,10,2007
18/10/2007,85,03,10,2007
17/10/2007,85,24,10,2007
16/10/2007,80,82,10,2007
15/10/2007,80,83,10,2007
14/10/2007,77,85,10,2007
13/10/2007,77,82,10,2007
12/10/2007,76,94,10,2007
11/10/2007,80,83,10,2007
10/10/2007,77,85,10,2007
09/10/2007,79,05,10,2007
08/10/2007,77,84,10,2007
07/10/2007,77,8,10,2007
06/10/2007,76,87,10,2007
05/10/2007,78,33,10,2007
04/10/2007,77,84,10,2007
03/10/2007,77,8,10,2007
02/10/2007,80,97,10,2007
01/10/2007,78,88,10,2007
30/09/2007,76,21,9,2007
29/09/2007,76,8,9,2007
28/09/2007,77,87,9,2007
27/09/2007,78,88,9,2007
26/09/2007,76,21,9,2007
25/09/2007,78,91,9,2007
24/09/2007,78,48,9,2007
23/09/2007,78,47,9,2007
22/09/2007,77,9,2007
21/09/2007,77,99,9,2007
20/09/2007,78,48,9,2007
19/09/2007,78,47,9,2007
18/09/2007,78,27,9,2007
17/09/2007,77,84,9,2007
16/09/2007,77,15,9,2007
15/09/2007,76,23,9,2007
14/09/2007,74,97,9,2007
13/09/2007,77,84,9,2007
12/09/2007,77,15,9,2007
11/09/2007,75,08,9,2007
10/09/2007,76,21,9,2007
09/09/2007,74,72,9,2007
08/09/2007,74,22,9,2007
07/09/2007,75,08,9,2007
06/09/2007,76,21,9,2007
05/09/2007,74,72,9,2007
04/09/2007,72,29,9,2007
03/09/2007,71,46,9,2007
02/09/2007,70,48,9,2007
01/09/2007,69,66,9,2007
31/08/2007,68,85,8,2007
30/08/2007,71,46,8,2007
29/08/2007,70,48,8,2007
28/08/2007,69,49,8,2007
27/08/2007,68,73,8,2007
26/08/2007,67,73,8,2007
25/08/2007,67,88,8,2007
24/08/2007,68,37,8,2007
23/08/2007,68,73,8,2007
22/08/2007,67,73,8,2007
21/08/2007,69,8,8,2007
20/08/2007,68,77,8,2007
19/08/2007,71,3,8,2007
18/08/2007,69,29,8,2007
17/08/2007,71,3,8,2007
16/08/2007,68,77,8,2007
15/08/2007,71,3,8,2007
14/08/2007,69,57,8,2007
13/08/2007,70,08,8,2007
12/08/2007,70,73,8,2007
11/08/2007,70,42,8,2007
10/08/2007,72,69,8,2007
09/08/2007,70,08,8,2007
08/08/2007,70,73,8,2007
07/08/2007,75,36,8,2007
06/08/2007,76,14,8,2007
05/08/2007,77,11,8,2007
04/08/2007,77,01,8,2007
03/08/2007,76,07,8,2007
02/08/2007,76,14,8,2007
01/08/2007,77,11,8,2007
31/07/2007,76,58,7,2007
30/07/2007,77,28,7,2007
29/07/2007,75,21,7,2007
28/07/2007,75,88,7,2007
27/07/2007,78,36,7,2007
26/07/2007,77,28,7,2007
25/07/2007,75,21,7,2007
24/07/2007,79,09,7,2007
23/07/2007,78,37,7,2007
22/07/2007,78,7,2007
21/07/2007,77,59,7,2007
20/07/2007,78,17,7,2007
19/07/2007,78,37,7,2007
18/07/2007,78,7,2007
17/07/2007,78,12,7,2007
16/07/2007,78,24,7,2007
15/07/2007,77,44,7,2007
14/07/2007,77,88,7,2007
13/07/2007,77,1,7,2007
12/07/2007,78,24,7,2007
11/07/2007,77,44,7,2007
10/07/2007,76,58,7,2007
09/07/2007,75,4,7,2007
07/07/2007,74,26,7,2007
06/07/2007,72,9,7,2007
05/07/2007,75,4,7,2007
03/07/2007,72,22,7,2007
02/07/2007,71,96,7,2007
01/07/2007,71,84,7,2007
30/06/2007,71,41,6,2007
29/06/2007,71,36,6,2007
28/06/2007,71,96,6,2007
27/06/2007,71,84,6,2007
26/06/2007,72,04,6,2007
25/06/2007,71,81,6,2007
24/06/2007,70,55,6,2007
23/06/2007,72,17,6,2007
22/06/2007,72,33,6,2007
21/06/2007,71,81,6,2007
20/06/2007,70,55,6,2007
19/06/2007,71,63,6,2007
18/06/2007,71,18,6,2007
17/06/2007,69,24,6,2007
16/06/2007,68,56,6,2007
15/06/2007,68,85,6,2007
14/06/2007,71,18,6,2007
13/06/2007,69,24,6,2007
12/06/2007,70,04,6,2007
11/06/2007,72,36,6,2007
10/06/2007,71,5,6,2007
09/06/2007,71,36,6,2007
08/06/2007,70,9,6,2007
07/06/2007,72,36,6,2007
06/06/2007,71,5,6,2007
05/06/2007,68,65,6,2007
04/06/2007,68,18,6,2007
03/06/2007,67,64,6,2007
02/06/2007,69,31,6,2007
01/06/2007,68,65,6,2007
31/05/2007,68,18,5,2007
30/05/2007,67,64,5,2007
29/05/2007,70,72,5,2007
28/05/2007,71,96,5,2007
27/05/2007,71,01,5,2007
26/05/2007,70,05,5,2007
25/05/2007,69,51,5,2007
24/05/2007,71,96,5,2007
23/05/2007,71,01,5,2007
22/05/2007,69,26,5,2007
21/05/2007,69,08,5,2007
20/05/2007,66,83,5,2007
19/05/2007,66,74,5,2007
18/05/2007,65,86,5,2007
17/05/2007,69,08,5,2007
16/05/2007,66,83,5,2007
15/05/2007,65,18,5,2007
14/05/2007,64,63,5,2007
13/05/2007,63,5,5,2007
12/05/2007,63,55,5,2007
11/05/2007,62,7,5,2007
10/05/2007,64,63,5,2007
09/05/2007,63,5,5,2007
08/05/2007,65,14,5,2007
07/05/2007,64,85,5,2007
06/05/2007,65,57,5,2007
05/05/2007,67,4,5,2007
04/05/2007,67,23,5,2007
03/05/2007,64,85,5,2007
02/05/2007,65,57,5,2007
01/05/2007,67,28,5,2007
30/04/2007,67,51,4,2007
29/04/2007,67,44,4,2007
28/04/2007,67,94,4,2007
27/04/2007,66,8,4,2007
26/04/2007,67,51,4,2007
25/04/2007,67,44,4,2007
24/04/2007,66,34,4,2007
23/04/2007,66,17,4,2007
22/04/2007,65,09,4,2007
21/04/2007,66,34,4,2007
20/04/2007,67,1,4,2007
19/04/2007,66,17,4,2007
18/04/2007,65,09,4,2007
17/04/2007,68,78,4,2007
16/04/2007,67,79,4,2007
15/04/2007,68,6,4,2007
14/04/2007,67,64,4,2007
13/04/2007,68,78,4,2007
12/04/2007,67,79,4,2007
11/04/2007,68,6,4,2007
10/04/2007,67,64,4,2007
09/04/2007,69,15,4,2007
08/04/2007,68,09,4,2007
07/04/2007,68,4,2007
06/04/2007,68,94,4,2007
05/04/2007,69,15,4,2007
04/04/2007,68,09,4,2007
03/04/2007,68,47,4,2007
02/04/2007,67,19,4,2007
01/04/2007,66,15,4,2007
31/03/2007,64,25,3,2007
30/03/2007,64,43,3,2007
29/03/2007,67,19,3,2007
28/03/2007,66,15,3,2007
27/03/2007,63,1,3,2007
26/03/2007,61,57,3,2007
25/03/2007,60,18,3,2007
24/03/2007,60,11,3,2007
